roster_randomid,url,action,created_at,interaction_seconds,remote_ip
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49374/submissions/4927?download=800313,show,2016-07-14T05:18:20Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49374,show,2016-07-14T05:18:15Z,12.0,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49374/submissions,create,2016-07-14T05:18:15Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-4-daily-lectures?module_item_id=62440,show,2016-07-14T03:04:30Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-14T03:04:25Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-3-daily-lectures?module_item_id=62431,show,2016-07-14T03:04:22Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-14T03:04:12Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748112/download?wrap=1,show,2016-07-14T02:54:00Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49374,show,2016-07-14T02:31:31Z,18.0,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230/assignments/49373,show,2016-07-13T20:54:19Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-4-daily-lectures?module_item_id=62440,show,2016-07-13T02:03:32Z,,169.234.79.21
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-13T02:03:25Z,,169.234.79.21
104716,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-07-13T01:41:09Z,,169.234.79.21
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-13T01:41:05Z,,169.234.79.21
104716,https://canvas.eee.uci.edu/courses/2230/discussion_topics/29640,show,2016-07-13T01:40:49Z,,169.234.79.21
104716,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-07-13T01:40:43Z,,169.234.79.21
104716,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27482,show,2016-07-13T01:40:36Z,,169.234.79.21
104716,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-07-13T01:39:36Z,,169.234.79.21
104716,https://canvas.eee.uci.edu/courses/2230/discussion_topics,index,2016-07-13T01:39:33Z,,169.234.79.21
104716,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27480,show,2016-07-13T01:39:26Z,,169.234.79.21
104716,https://canvas.eee.uci.edu/courses/2230/discussion_topics,index,2016-07-13T01:37:41Z,,169.234.79.21
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-13T01:37:33Z,,169.234.79.21
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-13T01:37:07Z,,169.234.79.21
104716,https://ucirvine.instructure.com/courses/2230/assignments/49402/submissions/4927?preview=1&rand=349897,show,2016-07-11T22:24:43Z,,76.246.68.59
104716,https://ucirvine.instructure.com/courses/2230/assignments/49402/submissions/4927,show,2016-07-11T22:24:42Z,,76.246.68.59
104716,https://ucirvine.instructure.com/courses/2230,show,2016-07-11T22:24:18Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-4-daily-lectures?module_item_id=62440,show,2016-07-11T22:24:12Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-11T22:23:51Z,,76.246.68.59
104716,https://ucirvine.instructure.com/courses/2230/assignments/49380,show,2016-07-11T22:23:51Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49373,show,2016-07-11T05:45:29Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49373/submissions,create,2016-07-11T05:45:29Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49372?module_item_id=62432,show,2016-07-11T04:55:12Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-11T04:55:04Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/files/748122/download?wrap=1,show,2016-07-11T04:43:36Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49373,show,2016-07-11T04:43:26Z,15.0,76.246.68.59
104716,https://ucirvine.instructure.com/courses/2230/assignments/49372,show,2016-07-10T21:44:28Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/files/748109/download?wrap=1,show,2016-07-09T05:27:43Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49372?module_item_id=62432,show,2016-07-09T05:27:39Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/files/748122/download?wrap=1,show,2016-07-09T05:27:30Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49373?module_item_id=62433,show,2016-07-09T05:27:28Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49372?module_item_id=62432,show,2016-07-09T05:27:17Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-09T05:26:59Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/files/748122/download?wrap=1,show,2016-07-09T05:26:43Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49373,show,2016-07-09T05:26:35Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-09T05:24:14Z,,76.246.68.59
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-3-daily-lectures?module_item_id=62431,show,2016-07-07T21:44:34Z,12.0,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-07T21:44:23Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-3-daily-lectures?module_item_id=62431,show,2016-07-07T21:43:40Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-3-checklist?module_item_id=62430,show,2016-07-07T21:43:12Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-07T21:42:57Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49372?module_item_id=62432,show,2016-07-06T21:45:16Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49372/submissions,create,2016-07-06T21:45:16Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49372?module_item_id=62432,show,2016-07-06T21:40:39Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-06T20:51:31Z,11.0,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748109/download?wrap=1,show,2016-07-06T20:51:08Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49372?module_item_id=62432,show,2016-07-06T20:50:24Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-06T20:49:55Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49372,show,2016-07-06T04:33:21Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-06T04:27:10Z,,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230/assignments/49371,show,2016-07-05T00:41:07Z,,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230,show,2016-07-04T03:46:48Z,34.0,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230/assignments/49379/submissions/4927?preview=1&rand=762131,show,2016-07-04T03:46:41Z,,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230/assignments/49379/submissions/4927,show,2016-07-04T03:46:39Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49371?module_item_id=62424,show,2016-07-03T03:52:00Z,14.0,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49371/submissions,create,2016-07-03T03:52:00Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49371?module_item_id=62424,show,2016-07-03T03:51:33Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49370?module_item_id=62423,show,2016-07-03T00:07:06Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-03T00:06:58Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748107/download?wrap=1,show,2016-07-03T00:03:24Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49371,show,2016-07-03T00:03:17Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-02T23:55:37Z,,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230/assignments/49370,show,2016-07-02T01:26:53Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-07-02T01:26:12Z,11.0,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49370,show,2016-06-30T01:54:19Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49370/submissions,create,2016-06-30T01:54:19Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T01:49:21Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-29T23:58:47Z,,169.234.83.246
104716,https://ucirvine.instructure.com/courses/2230/assignments/49369,show,2016-06-28T20:04:03Z,,169.234.39.201
104716,https://ucirvine.instructure.com/courses/2230/assignments/49369/submissions/4927?preview=1&rand=909346,show,2016-06-28T20:03:35Z,,169.234.39.201
104716,https://ucirvine.instructure.com/courses/2230/assignments/49369/submissions/4927,show,2016-06-28T20:03:34Z,,169.234.39.201
104716,https://ucirvine.instructure.com/courses/2230/assignments/49369,show,2016-06-28T20:03:23Z,,169.234.39.201
104716,https://ucirvine.instructure.com/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-27T20:25:13Z,15.0,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230,show,2016-06-27T20:25:02Z,,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230,show,2016-06-27T20:25:02Z,,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230/assignments/49368,show,2016-06-27T20:24:41Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T05:58:23Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49369?module_item_id=62415,show,2016-06-27T05:30:05Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49369/submissions,create,2016-06-27T05:30:05Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49369?module_item_id=62415,show,2016-06-27T04:07:07Z,19.0,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T04:05:22Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-27T04:04:10Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49368/submissions,create,2016-06-27T04:04:10Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-27T04:03:29Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T04:03:24Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T03:38:58Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748012/download?wrap=1,show,2016-06-27T03:31:49Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49368,show,2016-06-27T03:31:45Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T03:31:09Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-06-27T02:48:44Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T02:48:32Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748083/download?wrap=1,show,2016-06-27T02:33:10Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748054/download?wrap=1,show,2016-06-27T02:32:28Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748053/download?wrap=1,show,2016-06-27T02:31:58Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748023/download?wrap=1,show,2016-06-27T02:31:01Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-27T02:30:57Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-27T02:30:46Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/747534/download?wrap=1,show,2016-06-27T02:20:15Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/list-of-important-concepts?module_item_id=62386,show,2016-06-27T02:20:12Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T02:19:39Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-27T02:14:09Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T02:14:01Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27420?module_item_id=62139,show,2016-06-27T02:13:56Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49403?module_item_id=62408,show,2016-06-27T02:13:52Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/list-of-important-concepts?module_item_id=62386,show,2016-06-27T02:13:47Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-06-27T02:13:41Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/5-box-solution-format?module_item_id=62400,show,2016-06-27T02:13:37Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-27T02:13:33Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/welcome-to-physics-3a?module_item_id=62040,show,2016-06-27T02:13:25Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27477,show,2016-06-27T01:44:06Z,13.0,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/discussion_topics,index,2016-06-27T01:43:53Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T01:43:49Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/5-box-solution-format?module_item_id=62400,show,2016-06-27T01:43:43Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-27T01:43:40Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/5-box-solution-format?module_item_id=62400,show,2016-06-27T01:43:36Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T01:43:20Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-27T01:42:49Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T01:42:33Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-2-checklist?module_item_id=62421,show,2016-06-27T01:42:30Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27477?module_item_id=62416,show,2016-06-27T01:42:03Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-2-checklist?module_item_id=62421,show,2016-06-27T01:41:54Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-27T01:41:43Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T01:40:20Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49403?module_item_id=62408,show,2016-06-27T01:40:09Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T01:37:33Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/5-box-solution-format?module_item_id=62400,show,2016-06-27T01:37:24Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T01:37:05Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-27T01:37:03Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-27T01:36:35Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-27T01:36:01Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-27T01:34:37Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-27T01:32:59Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748090/download?wrap=1,show,2016-06-27T01:28:29Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748050/download?wrap=1,show,2016-06-27T01:27:04Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748092/download?wrap=1,show,2016-06-27T01:26:52Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748093/download?wrap=1,show,2016-06-27T01:26:25Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/files/748015/download?wrap=1,show,2016-06-27T01:26:14Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-27T01:26:01Z,18.0,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T00:59:38Z,24.0,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-06-27T00:59:30Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T00:59:29Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230/assignments/49369?module_item_id=62415,show,2016-06-27T00:59:22Z,,70.187.175.130
104716,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T00:59:18Z,,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230/files/748068/download?wrap=1,show,2016-06-26T19:56:42Z,,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230/assignments/49369?module_item_id=62415,show,2016-06-26T19:56:37Z,26.0,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-26T19:55:54Z,,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230/assignments/49368/submissions,create,2016-06-26T19:55:53Z,,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-26T19:52:20Z,,70.187.175.130
104716,https://ucirvine.instructure.com/courses/2230,show,2016-06-26T19:52:16Z,,70.187.175.130
